,dataset,notes,typo?,id,sentence,label,bert-base-uncased_acc,bert-base-uncased_acc_zscores,bert-large-uncased_acc,bert-large-uncased_acc_zscores,bert-large-cased_acc,bert-large-cased_acc_zscores
1516,LI,,,35.2.larson.44a.g.05,A girl younger than my babysitter watched the children.,1,0.9975762963294983,0.6946799359818802,0.999593198299408,0.7235414424723944,0.9996135830879211,0.7331307510837383
1517,LI,(husband isn't necessarily a surfer),,35.2.larson.44a.g.06,A surfer cuter than my husband came along the beach.,1,0.9978103637695312,0.6949392247042183,0.9994723796844482,0.7234119532236524,0.9996511340141296,0.7331708914544214
1518,LI,(sister isn't necessarily a model),,35.2.larson.44a.g.07,A model skinnier than my sister won the pageant.,1,0.9973283410072327,0.6944052629274045,0.9997345209121704,0.723692907202916,0.9997226595878601,0.7332473493033415
1519,LI,(brother isn't necessarily a lawyer),,35.2.larson.44a.g.08,A lawyer smarter than my brother received the job.,1,0.9969989061355591,0.6940403307225758,0.9993604421615601,0.7232919824248673,0.9996748566627502,0.7331962499743132
1520,LI,,,35.2.larson.44c.??.01,Max talked to as tall a man as his father.,0,0.9938770532608032,0.6905820913232433,0.9970163702964783,0.7207796865761861,0.9951192736625671,0.7283265221468389
1521,LI,,,35.2.larson.44c.??.02,Tom argued with as stubborn a man as his brother.,0,0.9951738119125366,0.6920185785764104,0.9793643951416016,0.7018609048770286,0.9716688990592957,0.7032590517998695
1522,LI,,,35.2.larson.44c.??.03,Robert yelled at as obnoxious a boy as his cousin.,0,0.9930980205535889,0.6897191161256476,-0.9920659065246582,-1.411050493710808,-0.523635745048523,-0.8951591167793747
1523,LI,,,35.2.larson.44c.??.04,Charlie spoke to as joyful a woman as his mother.,0,0.7556787729263306,0.42671742154110287,0.9858083128929138,0.708767274966198,-0.9858916401863098,-1.3892913487848173
1524,LI,,,35.2.larson.44c.??.05,James whispered to as deaf a man as his grandfather.,0,0.9826858639717102,0.678185026734492,-0.6845413446426392,-1.0814562130522127,-0.8986391425132751,-1.2960220754738192
1525,LI,,,35.2.larson.44c.??.06,Anna read to as young a girl as her sister.,0,0.9664610028266907,0.660211901058353,-0.8369637131690979,-1.2448172812000993,0.9489156603813171,0.6789367906203754
1526,LI,,,35.2.larson.44c.??.07,Jessica shouted at as nervous a girl as her daughter.,0,0.9582080841064453,0.6510697121651395,0.8286327719688416,0.5403119196249562,-0.9959341287612915,-1.4000263493475809
1527,LI,(semantic weirdness: father is not a boy),,35.2.larson.44c.??.08,Tanya danced with as handsome a boy as her father.,0,0.9972659349441528,0.6943361324735496,0.997747540473938,0.721563329701158,0.99866783618927,0.7321197871763911
1528,LI,,,35.2.larson.44c.g.01,Max talked to a man as tall as his father.,1,0.9976434111595154,0.694754282582683,0.9997760653495789,0.7237374331064055,0.9994935989379883,0.7330024930421747
1529,LI,,,35.2.larson.44c.g.02,Tom argued with a man as stubborn as his brother.,1,0.9974055290222168,0.6944907681210454,0.9984346032142639,0.722299699987418,0.9991722106933594,0.7326589424410267
1530,LI,,,35.2.larson.44c.g.03,Robert yelled at a boy as obnoxious as his cousin.,1,0.9975696802139282,0.6946726069652824,0.9997078776359558,0.7236643518530455,0.9994809627532959,0.7329889854888654
1531,LI,,,35.2.larson.44c.g.04,Charlie spoke to a woman as joyful as his mother.,1,0.9969469904899597,0.6939828210517949,0.9995885491371155,0.7235364596596653,0.9994794726371765,0.732987392617013
1532,LI,,,35.2.larson.44c.g.05,James whispered to a man as deaf as his grandfather.,1,0.9959288239479065,0.6928549448218537,0.999398946762085,0.7233332503354185,0.9972822070121765,0.7306386074981851
1533,LI,,,35.2.larson.44c.g.06,Anna read to a girl as young as her sister.,1,0.9969626665115356,0.6940001861992292,0.9997078776359558,0.7236643518530455,0.9994459748268127,0.7329515848577686
1534,LI,,,35.2.larson.44c.g.07,Jessica shouted at a girl as nervous as her daughter.,1,0.9965447783470154,0.6935372696643904,0.998914361000061,0.722813887931732,0.9974075555801392,0.7307725998784177
1535,LI,,,35.2.larson.44c.g.08,Tanya danced with a boy as handsome as her father.,1,0.9977661967277527,0.6948902985663897,0.9997953772544861,0.7237581309438955,0.9996283054351807,0.733146488657641
1536,LI,,,35.3.embick.13b.*.01,Mary pounded the apple flattened.,0,-0.9946505427360535,-1.5122137337919057,-0.8263483643531799,-1.2334401143308564,-0.9971379041671753,-1.4013131349449073
1537,LI,,,35.3.embick.13b.*.02,John kicked the door opened.,0,0.9964897632598877,0.6934763265804286,0.9990667700767517,0.7229772347541461,0.9994491934776306,0.73295502546097
1538,LI,,,35.3.embick.13b.*.03,Bill drank the glass emptied.,0,-0.9717778563499451,-1.486876465060048,-0.9918296337127686,-1.4107972646126268,-0.9029533863067627,-1.300633821776062
1539,LI,,,35.3.embick.13b.*.04,The heat turned the meat rotted.,0,-0.9888193607330322,-1.50575422908219,-0.9927989840507507,-1.411836181066643,-0.9761642813682556,-1.3788932087614214
1540,LI,,,35.3.embick.13b.*.05,Nathan shook the towel dried.,0,-0.9846975207328796,-1.5011882517417663,-0.9932279586791992,-1.412295941364224,-0.9964598417282104,-1.400588314537144
1541,LI,,,35.3.embick.13b.*.06,Lisa rolled the pancake flattened.,0,-0.9939199090003967,-1.5114043726616742,-0.9933500289916992,-1.4124267721394699,-0.9755941033363342,-1.3782837122757794
1542,LI,,,35.3.embick.13b.*.07,Natalie pushed the window opened.,0,0.9969815611839294,0.6940211168141978,0.9995315670967102,0.7234753882626267,0.9995250105857849,0.7330360707808254
1543,LI,,,35.3.embick.13b.*.08,Jason shook the shirt dried.,0,-0.9925738573074341,-1.5099132809334948,-0.9913861155509949,-1.410321917054714,-0.997184693813324,-1.401363151121076
1544,LI,,,35.3.embick.13b.g.01,Mary pounded the apple flat.,1,0.9970070123672485,0.6940493104185874,0.9992477297782898,0.723171181157294,0.9994916319847107,0.7330003904513294
1545,LI,,,35.3.embick.13b.g.02,John kicked the door open.,1,0.9969387650489807,0.69397370930143,0.9992426037788391,0.723165687286849,0.9995797872543335,0.7330946247501234
1546,LI,,,35.3.embick.13b.g.03,Bill drank the glass empty.,1,0.9975449442863464,0.6946452056870114,0.9995027184486389,0.7234444692708205,0.9996370673179626,0.7331558547441337
1547,LI,,,35.3.embick.13b.g.04,The heat turned the meat rotten.,1,0.9972413778305054,0.6943089292768083,0.9997656941413879,0.7237263176010867,0.9995298385620117,0.7330412316856275
1548,LI,,,35.3.embick.13b.g.05,Nathan shook the towel dry.,1,0.9969421029090881,0.6939774068233172,0.9991818070411682,0.723100527428084,0.9993622303009033,0.7328620654596579
1549,LI,,,35.3.embick.13b.g.06,Lisa rolled the pancake flat.,1,0.997445821762085,0.6945354024923976,0.998933732509613,0.7228346496514366,0.9993202090263367,0.7328171464734173
1550,LI,,,35.3.embick.13b.g.07,Natalie pushed the window open.,1,0.9971669316291809,0.694226461333289,0.9994737505912781,0.7234134225145853,0.9995747804641724,0.733089272700699
1551,LI,,,35.3.embick.13b.g.08,Jason shook the shirt dry.,1,0.9965702295303345,0.6935654632687801,0.9992464184761047,0.7231697757485754,0.9992867708206177,0.7327814024290471
1552,LI,,,35.3.hazout.60b.g.01,It seems a man is in the room.,1,0.997188150882721,0.6942499670081431,0.9993245005607605,0.7232534614495385,0.9992531538009644,0.7327454672400546
1553,LI,,,35.3.hazout.60b.g.02,It seems a woman is in the yard.,1,0.9971553683280945,0.694213652061037,0.9992166757583618,0.7231378985235521,0.9995003938674927,0.7330097565378221
1554,LI,,,35.3.hazout.60b.g.03,It seems a horse is in the road.,1,0.997007429599762,0.6940497726088233,0.9978514313697815,0.721674676400989,0.9985585808753967,0.7320029978121656
1555,LI,,,35.3.hazout.60b.g.04,It seems a baby is in the car.,1,0.9974111318588257,0.6944969746756416,0.9985331892967224,0.7224053611701606,0.9990036487579346,0.7324787567770714
1556,LI,,,35.3.hazout.60b.g.05,It seems a dog is on the roof.,1,0.9968182444572449,0.6938402023504324,0.9981004595756531,0.721941576293068,0.9988411664962769,0.7323050700302745
1557,LI,,,35.3.hazout.60b.g.06,It seems a cat is in the tree.,1,0.9963940978050232,0.6933703529620552,0.9982564449310303,0.7221087560483506,0.9990952610969543,0.7325766865385633
1558,LI,,,35.3.hazout.60b.g.07,It seems a cow is in the field.,1,0.9969176054000854,0.6939502696537524,0.9991702437400818,0.7230881342784756,0.9991576075553894,0.7326433322968721
1559,LI,,,35.3.hazout.60b.g.08,It seems a snake is in the garden.,1,0.9969758987426758,0.6940148442324249,0.9994075894355774,0.7233425132565174,0.9991092085838318,0.7325915958191028
1560,LI,,,35.3.hazout.63.*.01,It seems a man to be in the room.,0,-0.994354248046875,-1.5118855126972426,-0.9954804182052612,-1.414710050249256,-0.9969761371612549,-1.4011402127765995
1561,LI,,,35.3.hazout.63.*.02,It seems a woman to be in the yard.,0,-0.9945724606513977,-1.5121272381906166,-0.9958566427230835,-1.4151132747870259,-0.9966649413108826,-1.4008075574189227
1562,LI,,,35.3.hazout.63.*.03,It seems a horse to be in the road.,0,-0.993536651134491,-1.5109798179164147,-0.99554044008255,-1.414774379639233,-0.9962581992149353,-1.4003727671180632
1563,LI,,,35.3.hazout.63.*.04,It seems a baby to be in the car.,0,-0.9940171837806702,-1.5115121290138147,-0.9944858551025391,-1.4136441116185166,-0.9971802830696106,-1.4013584362203926
1564,LI,,,35.3.hazout.63.*.05,It seems a dog to be on the roof.,0,-0.9945606589317322,-1.5121141648096583,-0.9957121014595032,-1.4149583604169227,-0.9965217113494873,-1.40065445057646
1565,LI,,,35.3.hazout.63.*.06,It seems a cat to be in the tree.,0,-0.9940216541290283,-1.5115170810520564,-0.9950072765350342,-1.414202953230749,-0.9964098930358887,-1.4005349214726481
1566,LI,,,35.3.hazout.63.*.07,It seems a cow to be in the field.,0,-0.9939035177230835,-1.511386215188121,-0.994944155216217,-1.4141353019656193,-0.99638831615448,-1.400511856688224
1567,LI,,,35.3.hazout.63.*.08,It seems a snake to be in the garden.,0,-0.9934482574462891,-1.510881899613581,-0.994949996471405,-1.4141415624226379,-0.9971214532852173,-1.4012955496396557
1568,LI,,,35.3.hazout.67a.g.01,There is likely to appear a man.,1,-0.9735924005508423,-1.4888865303959626,-0.9944674372673035,-1.4136243720142436,-0.9962984323501587,-1.400415774658081
1569,LI,,,35.3.hazout.67a.g.02,There is likely to arrive a letter.,1,-0.9897233247756958,-1.5067555972418485,-0.9902533292770386,-1.4091078355686055,0.9260535836219788,0.6544981860807744
1570,LI,,,35.3.hazout.67a.g.03,There is likely to spread a disease around the world.,1,0.9884321093559265,0.6845504427176147,0.9994146823883057,0.72335011524004,0.8076222538948059,0.5279000444172335
1571,LI,,,35.3.hazout.67a.g.04,There is likely to depart a train at midnight.,1,-0.9633118510246277,-1.4774982290106442,-0.9918139576911926,-1.4107804635902197,-0.9971693754196167,-1.4013467763984322
1572,LI,,,35.3.hazout.67a.g.05,There is likely to sit a table in the corner.,1,-0.9919643998146057,-1.5092381530532029,-0.9894633293151855,-1.4082611406979462,-0.995483934879303,-1.3995451109035024
1573,LI,,,35.3.hazout.67a.g.06,There is likely to live a snake in the garden.,1,0.9843929409980774,0.6800760450710752,0.9980013370513916,0.7218353401703951,-0.6421288251876831,-1.0218232670524834
1574,LI,,,35.3.hazout.67a.g.07,There is likely to stand a bookshelf against the wall.,1,-0.6979735493659973,-1.1835691408182474,0.8163396120071411,0.5271365323004402,-0.9955234527587891,-1.3995873538650307
1575,LI,,,35.3.hazout.67a.g.08,There is likely to run a river down the mountain.,1,0.9967365860939026,0.6937497451185498,0.895835280418396,0.6123372638619531,-0.9374367594718933,-1.3374951064635912
1576,LI,,,35.3.hazout.67c.*.01,There is likely a man to appear.,0,-0.9935770630836487,-1.5110245843421202,-0.9921334981918335,-1.4111229361420232,-0.9927967190742493,-1.3966725895195713
1577,LI,,,35.3.hazout.67c.*.02,There is likely a letter to arrive.,0,-0.9932374954223633,-1.5106484275172767,-0.9903976321220398,-1.409262494409851,-0.892989456653595,-1.2899827974173625
1578,LI,,,35.3.hazout.67c.*.03,There is likely a disease to spread around the world.,0,-0.8452902436256409,-1.3467595334173657,0.9997432827949524,0.7237022978884439,0.9828736186027527,0.7152364286927116
1579,LI,,,35.3.hazout.67c.*.04,There is likely a train to depart at midnight.,0,0.9426600337028503,0.6338463250788016,0.9997127056121826,0.7236695263124179,0.9993606209754944,0.7328603451580572
1580,LI,,,35.3.hazout.67c.*.05,There is likely a table to sit in the corner.,0,-0.9906049370765686,-1.5077322052102982,-0.9355292320251465,-1.350456424578715,-0.9209862351417542,-1.319910183501195
1581,LI,,,35.3.hazout.67c.*.06,There is likely a snake to live in the garden.,0,-0.9932915568351746,-1.5107083141664137,0.8989762663841248,0.6157036649181727,-0.9921823143959045,-1.396015816597347
1582,LI,,,35.3.hazout.67c.*.07,There is likely a bookshelf to stand against the wall.,0,-0.9925609230995178,-1.509898953036182,-0.9700711369514465,-1.3874772538649598,-0.9880375266075134,-1.391585211682171
1583,LI,,,35.3.hazout.67c.*.08,There is likely a river to run down the mountain.,0,-0.9752599000930786,-1.4907337066873123,0.987155020236969,0.7102106297200592,-0.9372742176055908,-1.3373213560019201
1584,LI,,,35.3.hazout.75.*.01,It is unimaginable Mary to arrive on time.,0,-0.995181679725647,-1.5128021019622024,-0.9951712489128113,-1.4143786932027713,-0.9873589873313904,-1.3908598815554147
1585,LI,,,35.3.hazout.75.*.02,It is unthinkable David to work hard.,0,-0.8163368701934814,-1.3146863702147256,-0.9672408103942871,-1.3844438069105867,0.9799142479896545,0.7120729851936394
1586,LI,,,35.3.hazout.75.*.03,It is incomprehensible Ryan to leave late.,0,-0.5711372494697571,-1.0430659501927084,-0.99394690990448,-1.4130664886352284,-0.9913398623466492,-1.3951152705668155
1587,LI,,,35.3.hazout.75.*.04,It is commendable Nicholas to stay at work late.,0,-0.9932481646537781,-1.5106602463818803,-0.9952358603477478,-1.4144479415232627,-0.9716447591781616,-1.3740620284327776
1588,LI,,,35.3.hazout.75.*.05,It is unremarkable Brittany to wake up late.,0,-0.9946200847625732,-1.5121799939046854,-0.995186448097229,-1.4143949831674625,-0.9961712956428528,-1.4002798708316253
1589,LI,,,35.3.hazout.75.*.06,It is unthinkable Lauren to speak loudly.,0,-0.9894750714302063,-1.5064805940514898,-0.993719756603241,-1.412823033515862,-0.9803591966629028,-1.3833773978857158
1590,LI,,,35.3.hazout.75.*.07,It is commendable Emily to enter quietly.,0,-0.9884248375892639,-1.5053171952005613,-0.9954637885093689,-1.4146922271114175,-0.9901586174964905,-1.3938525691918988
1591,LI,,,35.3.hazout.75.*.08,It is unimaginable Rachel to cry often.,0,-0.9650098085403442,-1.4793791451892142,-0.9955339431762695,-1.4147674164778552,-0.9884464144706726,-1.392022295718498
1592,LI,,,35.3.hazout.75.g.01,It is unimaginable for Mary to arrive on time.,1,0.9974667429924011,0.694558578031369,0.9991312623023987,0.7230463553102087,0.999478280544281,0.7329861183195309
1593,LI,,,35.3.hazout.75.g.02,It is unthinkable for David to work hard.,1,0.9975624084472656,0.6946645516497425,0.999014675617218,0.7229214016986945,0.9996418952941895,0.7331610156489358
1594,LI,,,35.3.hazout.75.g.03,It is incomprehensible for Ryan to leave late.,1,0.9978775382041931,0.6950136373321977,0.9993009567260742,0.7232282279748207,0.9993407130241394,0.7328390643901077
1595,LI,,,35.3.hazout.75.g.04,It is commendable for Nicholas to stay at work late.,1,0.9977063536643982,0.6948240072811269,0.9992022514343262,0.723122439027649,0.9992877244949341,0.7327824218670327
1596,LI,,,35.3.hazout.75.g.05,It is unremarkable for Brittany to wake up late.,1,0.9934294819831848,0.6900862932544793,0.9977099299430847,0.721523020023824,0.9983736276626587,0.7318052905578328
1597,LI,,,35.3.hazout.75.g.06,It is unthinkable for Lauren to speak loudly.,1,0.9976698160171509,0.6947835326218976,0.9986978769302368,0.7225818677287567,0.999539852142334,0.7330519357844764
1598,LI,,,35.3.hazout.75.g.07,It is commendable for Emily to enter quietly.,1,0.9974550008773804,0.6945455706775874,0.9988020062446594,0.7226934699574455,0.9989559650421143,0.7324277848777913
1599,LI,,,35.3.hazout.75.g.08,It is unimaginable for Rachel to cry often.,1,0.9976135492324829,0.6947212029672282,0.9989140629768372,0.7228135685206596,0.9996345639228821,0.7331531787194215
1600,LI,,,35.3.richards.17a.g.01,What did you give to whom?,1,0.9968101978302002,0.6938312886815973,0.9961583614349365,0.7198601020988101,0.9966627955436707,0.7299764825265364
1601,LI,,,35.3.richards.17a.g.02,What did you contribute to whom?,1,0.7807737588882446,0.4545164475236998,0.9945726990699768,0.7181606435471163,0.9879623055458069,0.7206760223541377
1602,LI,,,35.3.richards.17a.g.03,What did you send to whom?,1,0.9964681267738342,0.6934523587153385,0.9984562397003174,0.7223228892312727,0.9984989762306213,0.7319392829380654
1603,LI,,,35.3.richards.17a.g.04,What did you administer to whom?,1,0.9957196116447449,0.6926231894321399,0.9973793029785156,0.7211686653801279,0.9940231442451477,0.7271548056121372
1604,LI,,,35.3.richards.17a.g.05,What did you yield to whom?,1,0.9821746349334717,0.6776187116411655,0.9972156882286072,0.7209933087013924,0.9846735596656799,0.7171604904607879
1605,LI,,,35.3.richards.17a.g.06,What did you grant to whom?,1,0.9965898394584656,0.6935871862098673,0.9968932867050171,0.720647769803294,0.9865762591362,0.7191943966718128
1606,LI,,,35.3.richards.17a.g.07,What did you address to whom?,1,0.9952036142349243,0.6920515921646887,0.9987543821334839,0.7226424280680795,0.9973117113113403,0.7306701463608646
1607,LI,,,35.3.richards.17a.g.08,What did you present to whom?,1,0.9957612752914429,0.6926693424285529,0.9984540343284607,0.7223205255893371,0.9979814291000366,0.7313860466862538
1608,LI,,,35.3.richards.17b.*.01,To whom did you give what?,0,0.9959571361541748,0.6928863077307181,0.9984751343727112,0.7223431398932615,0.9980552792549133,0.7314649894152639
1609,LI,,,35.3.richards.17b.*.02,To whom did you contribute what?,0,0.996046781539917,0.6929856126042594,0.9981994032859802,0.7220476207690975,0.9418879747390747,0.6714244883895973
1610,LI,,,35.3.richards.17b.*.03,To whom did you send what?,0,0.9965530633926392,0.6935464474419318,0.9986343383789062,0.7225137692881257,0.9990835785865784,0.7325641984232397
1611,LI,,,35.3.richards.17b.*.04,To whom did you administer what?,0,0.9960076212882996,0.6929422327492617,0.9986299872398376,0.722509105886469,0.9988507032394409,0.7323152644101304
1612,LI,,,35.3.richards.17b.*.05,To whom did you yield what?,0,0.9959074258804321,0.6928312410654699,0.9978352785110474,0.7216573643208661,0.9968645572662354,0.7301921573753654
1613,LI,,,35.3.richards.17b.*.06,To whom did you grant what?,0,0.9960410594940186,0.69297927399531,0.9976546764373779,0.7214638012110051,0.998649001121521,0.7320996532761755
1614,LI,,,35.3.richards.17b.*.07,To whom did you address what?,0,0.9928073883056641,0.6893971676127573,0.9971005916595459,0.7208699521452401,0.950994610786438,0.6811591017141144
1615,LI,,,35.3.richards.17b.*.08,To whom did you present what?,0,0.9947403073310852,0.6915383629213137,0.9987350106239319,0.722621666348375,0.9954158663749695,0.7286435673603612
1616,LI,,,35.3.sobin.3c.*.01,Some frogs and a fish is in the pond.,0,-0.977767825126648,-1.4935118661681108,-0.9921829700469971,-1.411175958380038,-0.9969778656959534,-1.4011420605079485
1617,LI,,,35.3.sobin.3c.*.02,Some papers and a pen is in the drawer.,0,-0.9746249914169312,-1.4900303852026306,0.5593045949935913,0.2516552145865324,-0.9868688583374023,-1.3903359541456892
1618,LI,,,35.3.sobin.3c.*.03,Some dogs and a cat is in the alley.,0,-0.9864427447319031,-1.5031215274713456,-0.9930660128593445,-1.4121223733874937,-0.9881086349487305,-1.3916612235269723
1619,LI,,,35.3.sobin.3c.*.04,Some boys and a girl is in the car.,0,-0.9339233636856079,-1.4449430674191406,-0.9939677715301514,-1.4130888474102947,-0.9969228506088257,-1.401083251679154
1620,LI,,,35.3.sobin.3c.*.05,Some workers and a supervisor is in the office.,0,-0.990155816078186,-1.5072346904349436,-0.9951667189598083,-1.414373838154471,-0.9972587823867798,-1.4014423487095824
1621,LI,,,35.3.sobin.3c.*.06,Some players and a coach is in the arena.,0,-0.9941291213035583,-1.5116361280513881,-0.9949605464935303,-1.4141528695746002,-0.9934725165367126,-1.3973949887621189
1622,LI,,,35.3.sobin.3c.*.07,Some magazines and a book is in the storage box.,0,-0.9368975162506104,-1.4482376914749653,-0.68345707654953,-1.0802941316886874,0.996192991733551,0.729474281888879
1623,LI,,,35.3.sobin.3c.*.08,Some sweaters and a shirt is in the suitcase.,0,0.9013988375663757,0.5881391441617975,0.9958552122116089,0.7195351971559873,-0.986649215221405,-1.3901011648346302
1624,LI,,,35.3.sobin.3c.g.01,Some frogs and a fish are in the pond.,1,0.9973676204681396,0.6944487748367553,0.999525249004364,0.7234686167478922,0.9994310736656189,0.7329356561392436
1625,LI,,,35.3.sobin.3c.g.02,Some papers and a pen are in the drawer.,1,0.9975671172142029,0.6946697677966904,0.9986905455589294,0.7225740102163762,0.9994598031044006,0.7329663667085599
1626,LI,,,35.3.sobin.3c.g.03,Some dogs and a cat are in the alley.,1,0.9975235462188721,0.6946215019306275,0.9998170733451843,0.7237813840699646,0.9995453357696533,0.7330577975528936
1627,LI,,,35.3.sobin.3c.g.04,Some boys and a girl are in the car.,1,0.9977084398269653,0.6948263182323063,0.9998025298118591,0.7237657968096326,0.9996873140335083,0.7332095663830002
1628,LI,,,35.3.sobin.3c.g.05,Some workers and a supervisor are in the office.,1,0.9973716735839844,0.6944532646847611,0.9996095895767212,0.7235590100813751,0.9991738200187683,0.7326606627426273
1629,LI,,,35.3.sobin.3c.g.06,Some players and a coach are in the arena.,1,0.9938700199127197,0.6905743001164097,0.9996048808097839,0.7235539633864316,0.9993665218353271,0.7328666529305932
1630,LI,,,35.3.sobin.3c.g.07,Some magazines and a book are in the storage box.,1,0.997427225112915,0.694514802013312,0.9993658661842346,0.7232977957063845,0.9994899034500122,0.7329985427199804
1631,LI,,,35.3.sobin.3c.g.08,Some sweaters and a shirt are in the suitcase.,1,0.9974245429039001,0.6945118307903669,0.9995446801185608,0.7234894423498113,0.9994809031486511,0.7329889217739913
1632,LI,,,36.4.denDikken.45.*.01,"That much the less you say, the smarter you will seem.",0,0.902558445930481,0.5894237028817075,-0.9833431839942932,-1.401701778797808,-0.9955911636352539,-1.3996597339620085
1633,LI,,,36.4.denDikken.45.*.02,"That much the more you save, the better off you will be.",0,0.8372930288314819,0.5171257933130936,-0.9903082847595215,-1.409166734970352,-0.9951514005661011,-1.3991896456208976
1634,LI,,,36.4.denDikken.45.*.03,"That much the less you know, the easier it will be to lie.",0,0.9944129586219788,0.6911757416676645,0.9458537697792053,0.6659453656656402,-0.9932510852813721,-1.3971582880048368
1635,LI,,,36.4.denDikken.45.*.04,"That much the more you give, the happier you will be.",0,0.759354293346405,0.43078898738347016,-0.9906405806541443,-1.4095228783160534,-0.9956156611442566,-1.3996859207752637
1636,LI,,,36.4.denDikken.45.*.05,"That much the less you complain, the nicer this trip will be.",0,0.9915763735771179,0.6880335083353324,0.9823070168495178,0.7050147059234735,-0.9946662187576294,-1.3986710065457224
1637,LI,,,36.4.denDikken.45.*.06,"That much the more you talk, the less you listen.",0,-0.737999677658081,-1.2279081726098207,-0.9891651272773743,-1.4079415379789249,-0.9951243996620178,-1.3991607827829302
1638,LI,,,36.4.denDikken.45.*.07,"That much the less you scratch it, the faster it will heal.",0,0.8742936849594116,0.5581133516498267,0.9525783658027649,0.6731525571027752,-0.99149090051651,-1.3952767240577852
1639,LI,,,36.4.denDikken.45.*.08,"That much the more you learn, the more you realize you don't know everything.",0,0.9883962273597717,0.6845106943573276,-0.97843998670578,-1.396446700070618,-0.9861512184143066,-1.3895688270615234
1640,LI,,,36.4.denDikken.45.g.01,"The less you say, the smarter you will seem.",1,0.9953426122665405,0.6922055675404188,0.999165952205658,0.7230835347590334,0.9996015429496765,0.73311788067917
1641,LI,,,36.4.denDikken.45.g.02,"The more you save, the better off you will be.",1,0.9950962662696838,0.6919326772197102,0.9994142651557922,0.7233496680645387,0.9996218085289001,0.733139543736364
1642,LI,,,36.4.denDikken.45.g.03,"The less you know, the easier it will be to lie.",1,0.9973741769790649,0.6944560378261765,0.9994942545890808,0.7234353979963649,0.9996428489685059,0.7331620350869215
1643,LI,,,36.4.denDikken.45.g.04,"The more you give, the happier you will be.",1,0.9959917664527893,0.6929246695202976,0.9994170069694519,0.7233526066464046,0.9997193813323975,0.733243844985266
1644,LI,,,36.4.denDikken.45.g.05,"The less you complain, the nicer this trip will be.",1,0.9970499873161316,0.6940969160128848,0.9993602633476257,0.7232917907782238,0.9996201395988464,0.7331377597198893
1645,LI,,,36.4.denDikken.45.g.06,"The more you talk, the less you listen.",1,0.9924219250679016,0.6889701698619654,0.9994168281555176,0.7233524149997611,0.9992966055870056,0.7327919153832737
1646,LI,,,36.4.denDikken.45.g.07,"The less you scratch it, the faster it will heal.",1,0.9928438067436218,0.6894375102176334,0.9989573955535889,0.7228600108905834,0.9992673993110657,0.7327606950949646
1647,LI,,,36.4.denDikken.45.g.08,"The more you learn, the more you realize you don't know everything.",1,0.9953356385231018,0.6921978423607618,0.9993776679039001,0.7233104443848507,0.9993391633033752,0.7328374078033811
1648,LI,,,37.1.boeckx.5.*.01,Sue asked what who bought.,0,-0.9935669898986816,-1.511013425749282,-0.9945778250694275,-1.4137426818754524,-0.9967424869537354,-1.400890450470127
1649,LI,,,37.1.boeckx.5.*.02,Nina wondered what who ordered.,0,-0.9944706559181213,-1.5120144637730577,-0.99367755651474,-1.4127778049080133,-0.996051549911499,-1.4001518676495581
1650,LI,,,37.1.boeckx.5.*.03,Jack figured out what who stole.,0,-0.9936606287956238,-1.5111171544436526,-0.996211588382721,-1.4154936933742281,-0.9970531463623047,-1.401222532393937
1651,LI,,,37.1.boeckx.5.*.04,Dale asked what who said.,0,-0.9922934174537659,-1.5096026230677957,-0.9935821890830994,-1.4126755933648523,-0.9969337582588196,-1.4010949115011144
1652,LI,,,37.1.boeckx.5.*.05,Heather wondered what who ate.,0,-0.9944592118263245,-1.512001786555159,-0.9944377541542053,-1.4135925586714349,-0.9967933893203735,-1.4009448629726085
1653,LI,,,37.1.boeckx.5.*.06,Nick figured out what who found.,0,-0.993943452835083,-1.511430453396414,-0.9963166117668152,-1.415606253836134,-0.9952345490455627,-1.3992785278702673
1654,LI,‘Brain' → 'Brian',,37.1.boeckx.5.*.07,Brain asked what who sent.,0,-0.9938057661056519,-1.5112779306185682,-0.9964582324028015,-1.415758037977728,-0.9970408082008362,-1.4012093434149981
1655,LI,,,37.1.boeckx.5.*.08,Melissa wondered what who hid.,0,-0.9941039085388184,-1.5116081985557046,-0.9952887892723083,-1.4145046689297172,-0.9964161515235901,-1.4005416115344287
1656,LI,,,37.1.boeckx.8.g.01,Sue asked me who bought what.,1,0.9976159334182739,0.6947238440542904,0.9996495842933655,0.7236018750472883,0.998537540435791,0.7319805064616083
1657,LI,,,37.1.boeckx.8.g.02,Nina wondered who ordered what.,1,0.9972067475318909,0.6942705674872288,0.9996172189712524,0.723567187004828,0.9991211891174316,0.7326044025087969
1658,LI,,,37.1.boeckx.8.g.03,Jack figured out who stole what.,1,0.9976557493209839,0.6947679502082302,0.9996845722198486,0.7236393739071855,0.9995679259300232,0.7330819454901776
1659,LI,,,37.1.boeckx.8.g.04,Dale asked who said what.,1,0.9976004958152771,0.6947067430155622,0.9997262954711914,0.7236840914573184,0.999535858631134,0.7330476668879117
1660,LI,,,37.1.boeckx.8.g.05,Heather wondered who ate what.,1,0.9978205561637878,0.6949505153514095,0.9995654225349426,0.7235116733604487,0.9992329478263855,0.7327238678977347
1661,LI,,,37.1.boeckx.8.g.06,Nick figured out who found what.,1,0.9977568984031677,0.6948799983268469,0.9990881681442261,0.7230001684691428,0.9993448853492737,0.7328435244312947
