dataset,phenomenon,gramm_id,gramm_sentence,ungramm_id,ungramm_sentence,gramm_judgement,ungramm_judgement,human_judge_delta,norm_human_judge_delta,bert-base-uncased_acc_gramm,bert-base-uncased_acc_zscores_gramm,bert-large-uncased_acc_gramm,bert-large-uncased_acc_zscores_gramm,bert-large-cased_acc_gramm,bert-large-cased_acc_zscores_gramm,bert-base-uncased_acc_ungramm,bert-base-uncased_acc_zscores_ungramm,bert-large-uncased_acc_ungramm,bert-large-uncased_acc_zscores_ungramm,bert-large-cased_acc_ungramm,bert-large-cased_acc_zscores_ungramm,bert-base-uncased_mlm_gramm,bert-base-uncased_mlm_zscores_gramm,bert-large-uncased_mlm_gramm,bert-large-uncased_mlm_zscores_gramm,bert-large-cased_mlm_gramm,bert-large-cased_mlm_zscores_gramm,bert-base-uncased_mlm_ungramm,bert-base-uncased_mlm_zscores_ungramm,bert-large-uncased_mlm_ungramm,bert-large-uncased_mlm_zscores_ungramm,bert-large-cased_mlm_ungramm,bert-large-cased_mlm_zscores_ungramm,slor_gramm,slor_zscores_gramm,slor_ungramm,slor_zscores_ungramm,logProb_gramm,logProb_zscores_gramm,logProb_ungramm,logProb_zscores_ungramm,bert-base-uncased_acc_zscore-delta,bert-large-uncased_acc_zscore-delta,bert-large-cased_acc_zscore-delta,bert-base-uncased_mlm_zscore-delta,bert-large-uncased_mlm_zscore-delta,bert-large-cased_mlm_zscore-delta,slor_zscore-delta,logProb_zscore-delta
LI,,41.3.Vicente.5b.g.07,"Ellen ironed a shirt, and I suppose that Marion did too.",41.3.Vicente.5a.*.07,"Ellen ironed a shirt, and I suppose that Marion a blouse.",0.5710930000000001,-0.5145,1.085593,0.4932833210992955,0.997451663017273,0.6945418731557003,0.9996722936630248,0.7236262141710035,0.9995704889297484,0.7330846852297638,-0.9947122931480408,-1.5122821379468183,-0.9962000250816344,-1.4154813002246198,-0.9972699880599976,-1.4014543271059132,-44.464923078892745,-0.8652166716460062,-40.82602716688052,-0.5656312607115124,-38.98766176390927,-0.5657716969480474,-65.42644289974123,-2.3706565133269444,-66.99422519654036,-2.400453719161628,-66.08651131018996,-2.528084013259116,0.559964286,0.22021390730632734,0.5151428570000001,0.0800257580980169,-35.4361,-1.1552761747986457,-36.861999999999995,-1.3136420552791326,2.2068240111025186,2.139107514395623,2.134539012335677,1.5054398416809383,1.8348224584501158,1.9623123163110683,0.14018814920831044,0.15836588048048683
LI,,41.3.Vicente.5b.g.08,"Ricardo likes soup, and he knows that Juan does too.",41.3.Vicente.5a.*.08,"Ricardo likes soup, and he knows that Juan salad.",0.959209,-1.05969,2.018899,0.7324058523537391,0.9974046349525452,0.694489777713397,0.9991562366485596,0.7230731219580739,0.9990408420562744,0.7325185148585099,0.8307371139526367,0.509863464163625,-0.9949081540107728,-1.4140967171080758,0.9906511902809144,0.7235503277545435,-30.632869014982127,0.12819055540938834,-29.595456617767926,0.22181703975475028,-29.83879876881838,0.0967260413728574,-57.804075721651316,-1.8232241069036024,-58.408658483996994,-1.7984638303339224,-58.700404234230525,-1.9932329355410647,0.561369231,0.22460815897754174,0.583525,0.29390483959869845,-34.4804,-1.0491324957361572,-33.2898,-0.9168999287257993,0.184626313549772,2.13716983906615,0.008968187103966407,1.9514146623129907,2.0202808700886727,2.089958976913922,-0.06929668062115671,-0.1322325670103579
LI,,41.3.Vicente.8a.g.01,Mike read things quickly.,41.3.Vicente.8a.*.01,"Read things, Mike did quickly.",0.6778029999999999,-0.91202,1.589823,0.6224721979890059,0.99741530418396,0.6945015965780006,0.9997182488441468,0.7236754673583642,0.9991081357002258,0.7325904489513689,0.9946027398109436,0.6913859721978208,0.9750356674194336,0.697221522932954,-0.9792378544807434,-1.3821787299592696,-23.044220322743055,0.6732013267397194,-25.28619303740561,0.5239675198018743,-26.481937155127525,0.33980687317892583,-47.41753567010164,-1.0772709821084396,-54.50512326695026,-1.5247616030934248,-44.49991823174059,-0.9649314007213521,0.7385,0.7786207201110743,0.0927,-1.2412503277023934,-14.3012,1.1920462512950942,-22.3857,0.29415091449412345,0.00311562438017976,0.02645394442541016,2.1147691789106386,1.750472308848159,2.048729122895299,1.304738273900278,2.0198710478134676,0.8978953368009708
LI,,41.3.Vicente.8a.g.02,Katie examined things diligently.,41.3.Vicente.8a.*.02,"Examine things, Katie did diligently.",0.6106159999999999,-0.8861899999999999,1.4968059999999999,0.5986402923870977,0.99772047996521,0.6948396557219708,0.9995271563529968,0.7234706609787555,0.9994004964828492,0.7329029704088302,0.9959188103675842,0.6928438522561923,0.99296373128891,0.7164362070495625,0.9914255142211914,0.7243780476839786,-43.20416468919575,-0.774669997225213,-40.852919241122436,-0.5675168388364351,-38.33472112083109,-0.5184902260669988,-61.346636993344866,-2.077648066882832,-59.69555212394335,-1.8886963083033235,-55.896359173348166,-1.790183276585493,0.01885,-1.4722312457591054,0.0334125,-1.4266840606649838,-22.3557,0.29748282866371095,-26.5717,-0.17076217596896812,0.001995803465778545,0.007034453929192996,0.008524922724851614,1.3029780696576192,1.3211794694668884,1.2716930505184942,-0.04554718509412159,0.46824500463267904
LI,,41.3.Vicente.8a.g.03,The thief stole things sneakily.,41.3.Vicente.8a.*.03,"Steal things, the thief did sneakily.",0.162125,-0.53532,0.697445,0.39383583842871395,0.99765545129776,0.6947676200723475,0.999327838420868,0.7232570388535491,0.999645471572876,0.7331648385413818,0.9133697748184204,0.6013999762742632,0.9996277093887328,0.7235784302745758,-0.992360532283783,-1.3962063240709064,-30.29350159317255,0.1525636563165347,-30.94720937311649,0.12703686761701968,-31.522129580378532,-0.02516919917264992,-50.14630411192775,-1.2732489820891848,-50.23909169109538,-1.2256423998925003,-49.76345052942634,-1.3460802106518253,0.419628571,-0.21871462738351813,0.299122222,-0.5956227807170663,-22.0152,0.33530005448852745,-26.6805,-0.18284591802400482,0.09336764379808427,-0.0003213914210267177,2.129371162612288,1.4258126384057195,1.35267926750952,1.3209110114791753,0.3769081533335482,0.5181459725125322
LI,,41.3.Vicente.8a.g.04,The child cleaned the room reluctantly.,41.3.Vicente.8a.*.04,"Clean the room, the child did reluctantly.",0.7374930000000001,-0.8176899999999999,1.555183,0.6135970761290224,0.9976611733436584,0.6947739586812969,0.9997494220733644,0.7237088777565349,0.9994492530822754,0.7329550891758442,0.9932770133018494,0.6899173957368474,0.9986531138420104,0.7225338921856855,-0.9892624616622924,-1.392894616059803,-31.913386642932892,0.03622478806199913,-28.429420232772827,0.30357543000134063,-31.058737125247717,0.008386495523386637,-38.10873084701598,-0.4087199524657052,-38.12591520696878,-0.376308860339865,-32.63031235616654,-0.1054161744524939,0.0641,-1.3307026534494748,0.26871,-0.6907431999141487,-22.2327,0.3111436767590189,-23.6824,0.15013447770399171,0.004856562944449472,0.001174985570849385,2.1258497052356473,0.44494474052770433,0.6798842903412057,0.11380266997588054,-0.6399594535353261,0.16100919905502717
LI,,41.3.Vicente.8a.g.05,The fat kid ate cookies voraciously.,41.3.Vicente.8a.*.05,"Eat cookies, the fat kid did voraciously.",1.104778,-0.79602,1.900798,0.7021471697098034,0.9975708127021791,0.694673861481637,0.9998003840446472,0.7237634970499115,0.9995973110198976,0.7331133569231089,0.9963631629943848,0.6933360848574223,0.9991590976715088,0.7230761883043687,0.997760534286499,0.7311499193628387,-43.570646923501045,-0.8009904626068644,-40.31830575846834,-0.5300316125532895,-45.96715581936223,-1.0711786561344383,-50.26231035310775,-1.2815804589500528,-50.62814736529253,-1.2529216220917243,-52.30837813898688,-1.5303663658198463,0.4980375,0.026525269762907703,0.24858000000000002,-0.7537038753438251,-27.1884,-0.23925522491511939,-32.5119,-0.8305033943083984,0.0013377766242147482,0.0006873087455427918,0.001963437560270176,0.48058999634318844,0.7228900095384349,0.459187709685408,0.7802291451067328,0.591248169393279
LI,,41.3.Vicente.8a.g.06,The youngster jumped on things excitedly.,41.3.Vicente.8a.*.06,"Jump on things, the youngster did excitedly.",0.58807,-0.44001,1.02808,0.47854790298343985,0.9974141120910645,0.6945002760344695,0.9994695782661438,0.7234089507595721,0.9992682933807372,0.7327616508180761,0.9801350235939026,0.6753593276865726,0.9905356764793396,0.7138339011606852,0.9825810194015504,0.7149236523757541,-31.762212349101898,0.04708200676160878,-27.907838828861713,0.3401468925346549,-27.47211191430688,0.26810522688137395,-41.77139537781478,-0.6717696339058811,-39.763737556058906,-0.491147231161425,-42.09300982952118,-0.7906396473448327,0.416875,-0.22732698158141038,0.30248,-0.5851206460512486,-22.1322,0.3223055892271366,-26.8263,-0.1990390208881996,0.019140948347896924,0.009575049598886887,0.017837998442322034,0.7188516406674899,0.8312941236960799,1.0587448742262067,0.3577936644698382,0.5213446101153362
LI,,41.3.Vicente.8a.g.07,The clown frightened people willingly.,41.3.Vicente.8a.*.07,"Frighten people, the clown did willingly.",0.379251,-0.88455,1.263801,0.5389420311577242,0.9978240132331848,0.6949543449276497,0.9996079802513124,0.7235572852615844,0.9911139011383056,0.7240449463221831,0.9968534708023072,0.6938792244117774,-0.8774035573005676,-1.288159319490917,-0.99287611246109,-1.3967574577318729,-36.88082941249014,-0.3205330386831547,-36.55674435198307,-0.2662840920080968,-31.20322758704424,-0.002076510010798651,-47.154006643220775,-1.0583445349854943,-45.80204211873935,-0.9145320133313828,-43.1599681545049,-0.8679014314117336,0.45507142899999997,-0.10785986936870881,0.223777778,-0.8312778767982107,-19.5175,0.6127041218678071,-25.8439,-0.08992993821477858,0.0010751205158723298,2.0117166047525012,2.120802404054056,0.7378114963023397,0.648247921323286,0.8658249214009349,0.7234180074295019,0.7026340600825857
LI,,41.3.Vicente.8a.g.08,The bully threatened students triumphantly.,41.3.Vicente.8a.*.08,"Threaten students, the bully did triumphantly.",0.372202,-1.00577,1.377972,0.5681938076553049,0.9682543873786926,0.6621985267465903,0.9998294115066528,0.7237946076883611,0.9995734095573424,0.7330878072585948,0.975768268108368,0.6705220446776776,0.9917535185813904,0.7151391425668503,-0.9925938248634338,-1.3964557040881345,-42.60832697153091,-0.7318774016970624,-40.37545981945004,-0.5340390552729599,-40.845377295278006,-0.7002946796001863,-53.84085363522172,-1.5385886185738507,-50.087075905874364,-1.214983585080479,-67.05947603471577,-2.598539427206209,0.253257143,-0.739075157889221,0.002022222,-1.5248635492295797,-21.7852,0.36084472978869736,-28.5986,-0.3958774036468565,-0.00832351793108732,0.00865546512151083,2.1295435113467294,0.8067112168767883,0.6809445298075192,1.8982447476060225,0.7857883913403587,0.7567221334355538
LI,,41.3.Vicente.8d.g.01,Randy wanted to write a novel.,41.3.Vicente.8d.*.01,"Want to write, Randy did a novel.",1.493462,-1.02958,2.5230420000000002,0.8615724389547135,0.9972641468048096,0.694334151658253,0.9996642470359802,0.7236175900720493,0.9995155334472656,0.7330259401158435,-0.9898598790168762,-1.5069068655033395,-0.9958007931709291,-1.4150534171520623,-0.9940341114997864,-1.3979953103058904,-13.366898204025347,1.3682189782655296,-15.840170135721564,1.1862895850583222,-16.865291075620913,1.036178245372857,-47.28311950433999,-1.0676173189660223,-51.6524945901474,-1.3247452643342843,-47.52547783777118,-1.1840216196071178,1.175575,2.1456618136742076,0.3748,-0.3589251146516358,-14.6728,1.1507749411144719,-24.4353,0.06651453842791387,2.2012410171615926,2.1386710072241115,2.131021250421734,2.435836297231552,2.5110348493926065,2.220199864979975,2.5045869283258435,1.084260402686558
LI,,41.3.Vicente.8d.g.02,Sarah expected to receive a good grade.,41.3.Vicente.8d.*.02,"Expect to receive, Sarah did a good grade.",1.329251,-1.19165,2.5209010000000003,0.8610238928836331,0.9976821541786194,0.6947972002474448,0.9995426535606384,0.7234872703545191,0.9996155500411988,0.7331328536745836,-0.9935230016708374,-1.5109646976929831,-0.9962753653526306,-1.415562047343717,-0.995509147644043,-1.3995720622952468,-24.053320838604122,0.6007285225813547,-27.29760646311479,0.3829342502379456,-21.2663344044704,0.7174849549410746,-51.7854655534029,-1.3909722656122383,-54.67375737056136,-1.536585636227673,-53.55285482481122,-1.620482808725824,0.663488889,0.544008190886512,0.605754545,0.3634322696878387,-20.6906,0.48241517145637536,-24.6456,0.04315782009910637,2.205761897940428,2.139049317698236,2.13270491596983,1.9917007881935929,1.9195198864656187,2.3379677636668985,0.18057592119867327,0.439257351357269
LI,,41.3.Vicente.8d.g.03,Martin tried to solve the math problem.,41.3.Vicente.8d.*.03,"Try to solve, Martin did the math problem.",1.295427,-1.05708,2.352507,0.8178796298787228,0.997227668762207,0.6942937430262003,0.9997578859329224,0.7237179490309904,0.9996221661567688,0.7331399260256086,-0.9933173060417176,-1.510736837906686,-0.99690580368042,-1.4162377295262252,-0.9969173669815063,-1.401077389910737,-18.49869191099424,0.9996575966583364,-19.799214316604775,0.9086952635522194,-19.70141027122736,0.8308059981650927,-50.18721228837967,-1.2761869750976873,-51.611887104809284,-1.321898009586552,-47.804882489144795,-1.2042541829005775,0.5646,0.23471304712444976,0.383609091,-0.3313728881597588,-23.9475,0.12069146282540458,-29.103,-0.4518979872181856,2.205030580932886,2.1399556785572154,2.1342173159363456,2.2758445717560236,2.2305932731387714,2.03506018106567,0.5660859352842086,0.5725894500435902
LI,,41.3.Vicente.8d.g.04,Neal promised to wash the car.,41.3.Vicente.8d.*.04,"Promise to wash, Neal did the car.",1.010507,-1.32223,2.332737,0.812814353921105,0.9978778958320618,0.695014033495257,0.9996247887611388,0.7235753000460664,0.9994669556617736,0.7329740124934518,-0.9897732734680176,-1.5068109280158029,-0.996210753917694,-1.4154927990232251,-0.9972299337387084,-1.401411510710518,-23.531989974551834,0.6381700945737473,-22.87359211320472,0.6931306526237806,-20.24484472905169,0.7914542121095524,-57.84617776051164,-1.8262478421698445,-64.70228061079979,-2.2397505865013847,-57.3530395179987,-1.8956660490682933,0.53825,0.15229805469663182,0.26883,-0.6903678754704546,-19.9307,0.5668125573720233,-26.0061,-0.10794448749168083,2.20182496151106,2.1390680990692914,2.13438552320397,2.4644179367435917,2.932881239125165,2.6871202611778457,0.8426659301670865,0.6747570448637041
LI,,41.3.Vicente.8d.g.05,Susan forgot to walk the dog.,41.3.Vicente.8d.*.05,"Forget to walk, Susan did the dog.",1.1703430000000001,-1.23596,2.4063030000000003,0.8316627146240947,0.9976631999015808,0.6947762036052998,0.9997036457061768,0.7236598162158177,0.9995602369308472,0.7330737262714186,-0.9928068518638612,-1.5101713811666548,-0.9946424961090088,-1.4138119940781584,-0.99521005153656,-1.399252341057012,-24.324118001124592,0.5812800836820441,-26.38557314635909,0.4468828343376759,-21.874680211767554,0.6734327353737221,-57.97532664984465,-1.8355232136683068,-62.66049161553383,-2.096587488313115,-53.04837373271585,-1.5839517575210806,0.7265875,0.7413619498151964,0.33595,-0.4804364032975838,-18.0735,0.7730802572306126,-24.2688,0.0850066620691241,2.2049475847719546,2.137471810293976,2.1323260673284308,2.416803297350351,2.5434703226507906,2.257384492894803,1.2217983531127803,0.6880735951614885
LI,,41.3.Vicente.8d.g.06,Lisa learned to repair computers.,41.3.Vicente.8d.*.06,"Learn to repair, Lisa did computers.",1.3238,-0.7693399999999999,2.09314,0.751427154952095,0.997348129749298,0.6944271839500212,0.9994298815727234,0.7233664052047313,0.9996429085731506,0.7331620988017955,-0.9924266934394836,-1.5097502598345762,-0.9956738352775574,-1.4149173480352293,-0.9952225685119628,-1.3992657211805732,-26.03691991999949,0.458267999080372,-24.640632709575588,0.5692319505603245,-24.109412726247683,0.5116087756762511,-60.15178664401174,-1.9918348560037515,-61.192062713205814,-1.993626393109888,-59.13115139305592,-2.0244246823912584,0.363285714,-0.3949383895473373,0.403822222,-0.26815220359400954,-20.4996,0.5036283583360814,-23.6533,0.1533664344484914,2.2041774437845976,2.1382837532399606,2.132427819982369,2.4501028550841237,2.5628583436702126,2.5360334580675095,-0.12678618595332775,0.35026192388759003
LI,,41.3.Vicente.8d.g.07,John hoped to attend college.,41.3.Vicente.8d.*.07,"Hope to attend, John did college.",1.4267969999999999,-1.33999,2.766787,0.9240223978970263,0.9978275895118712,0.6949583065582432,0.999323308467865,0.7232521838052489,0.9994651675224304,0.7329721010472289,-0.9940126538276672,-1.5115071109483964,-0.9960320591926576,-1.4153012801442275,-0.9964386820793152,-1.4005656957568386,-16.2419177700649,1.1617373377490172,-14.23777006212731,1.2986442698983114,-16.491415102849714,1.063251772051129,-58.45512340962887,-1.8699818390094989,-62.16245691478253,-2.061667038193078,-60.581442061811686,-2.1294447584896945,0.8513714290000001,1.1316491059308844,0.192722222,-0.9284104541257887,-14.9322,1.1219649899281063,-23.0732,0.21779454810774612,2.2064654175066396,2.1385534639494765,2.1335377968040676,3.031719176758516,3.360311308091389,3.1926965305408235,2.060059560056673,0.9041704418203602
LI,,41.3.Vicente.8d.g.08,Tim managed to pass his exam.,41.3.Vicente.8d.*.08,"Manage to pass, Tim did his exam.",1.689648,-0.9622700000000001,2.651918,0.8945917866691262,0.997558295726776,0.6946599957745601,0.9996130466461182,0.7235627152498147,0.9995714426040648,0.7330857046677495,-0.981572687625885,-1.4977267109836059,-0.995783269405365,-1.4150346357810064,-0.994912326335907,-1.398934085260882,-16.784795430648956,1.1227482918026008,-19.434775479137894,0.934248439317619,-16.725447390112095,1.046304763325718,-38.28540648333728,-0.42140865749499823,-46.66568585298955,-0.9750876892669572,-53.94273614510894,-1.6487153325978507,0.662125,0.5397423502182999,0.27262,-0.6785138784571177,-19.9744,0.5619590690649913,-27.2452,-0.2455636490762047,2.1923867067581657,2.138597351030821,2.1320197899286315,1.544156949297599,1.9093361285845762,2.695020095923569,1.2182562286754175,0.8075227181411959
LI,,41.4.Bruening.9c.g.01,Who did he give statues of to all the season-ticket holders?,41.4.Bruening.9b.*.01,What did he prove an account of false?,0.057507,-1.09858,1.1560869999999999,0.5113446040207068,0.9968757033348083,0.6939038525486331,0.9996649026870728,0.7236182927764085,0.9975523352622986,0.7309273633076069,-0.9956471920013428,-1.5133177742111101,-0.9935235381126404,-1.4126127332658085,-0.9973084330558776,-1.401495423199708,-24.42677798261866,0.5739071246786761,-25.235424473416057,0.5275272338213765,-20.19864695979049,0.7947995368419741,-54.016509732231505,-1.551204101092904,-40.27199876541272,-0.5267847282723983,-43.54473839141429,-0.8957638457754036,0.562346154,0.22766368465676598,0.61857,0.4035152156758477,-33.0301,-0.8880566583977376,-22.7905,0.2491922859658243,2.2072216267597433,2.136231026042217,2.132422786507315,2.12511122577158,1.0543119620937746,1.6905633826173778,-0.1758515310190817,-1.1372489443635618
LI,,41.4.Bruening.9c.g.02,Who did you send supporters of to trial?,41.4.Bruening.9b.*.02,Who do you consider supporters of beneath our notice?,-0.45903999999999995,-1.0294299999999998,0.57039,0.3612830495164672,0.9974740743637084,0.6945666993740855,0.998865008354187,0.7227609934581463,0.9545103311538696,0.6849172598480375,0.9946461915969848,0.6914341060095307,0.9981603622436525,0.7220057779186159,0.9914790391921996,0.7244352636409206,-37.356243814341724,-0.3546769265297055,-33.83039038084098,-0.07512169365470933,-34.09333797730505,-0.2113584282199712,-30.88466880703345,0.11010649269252372,-27.350200147833675,0.379246565140734,-31.585215210448947,-0.029737426641421413,0.19765,-0.912997824654974,0.44208181799999996,-0.1484875237218512,-26.5327,-0.16643068754850435,-28.8591,-0.42480952501944025,0.0031325933645548476,0.0007552155395303961,-0.03951800379288306,-0.4647834192222292,-0.45436825879544335,-0.18162100157854977,-0.7645103009331229,0.25837883747093593
LI,,41.4.Bruening.9c.g.03,Who did they send a parent of to an unpleasant meeting?,41.4.Bruening.9b.*.03,Who did they find a parent of guilty?,-0.90599,-0.88925,-0.016739999999999977,0.21085434577362033,0.99185049533844,0.6883371673203165,0.9900901913642884,0.7133564454896948,-0.9956551790237428,-1.399728163736792,-0.9945939779281616,-1.5121510740013535,-0.9948217272758484,-1.4140040878970863,-0.996918559074402,-1.4010786642082191,-42.36192852538079,-0.7141812593880618,-38.17902101995424,-0.38003245407870456,-45.13220846466721,-1.0107175109189843,-43.156659932807095,-0.7712582430419258,-33.346595556417014,-0.041199693823887815,-39.77102406136692,-0.6224974070860206,0.278453846,-0.6602673367525614,0.43563,-0.16866689873572807,-33.6571,-0.957693664542114,-23.772,0.14018316071749104,2.20048824132167,2.1273605333867813,0.0013505004714271518,0.057076983653864044,-0.33883276025481673,-0.3882201038329637,-0.4916004380168334,-1.097876825259605
LI,,41.4.Bruening.9c.g.04,Who did the executives appoint a friend of to the board?,41.4.Bruening.9b.*.04,Who did the executives appoint a friend of chairman of the board?,-0.5635,-0.45163000000000003,-0.11186999999999997,0.1864810679866617,0.9935979843139648,0.6902729520826051,0.9986887574195862,0.7225720937499419,-0.9811699986457824,-1.3842441113181,0.6955608725547789,0.36012168496709984,-0.9926350712776184,-1.4116605049768354,-0.9960275888442992,-1.4001262542701698,-24.23324468545616,0.5878065336304319,-25.753957661567252,0.4911695015085443,-25.81951663689688,0.3877748114222512,-36.609347818419344,-0.3010354444490416,-47.9225868783542,-1.0632171900745448,-46.05264538805932,-1.0773692227591911,0.139523077,-1.0948016166434886,0.357942857,-0.411649263141186,-33.1993,-0.9068486543142108,-33.9522,-0.9904685935902883,0.33015126711550524,2.1342325987267774,0.01588214295206969,0.8888419780794735,1.554386691583089,1.4651440341814423,-0.6831523535023026,0.08361993927607747
LI,,41.4.Bruening.9c.g.05,Who did the coach trade an enemy of to another team?,41.4.Bruening.9b.*.06,Who did the citizens elect an enemy of mayor?,-0.70921,-0.9248700000000001,0.21566000000000007,0.2703975998227025,0.9864501357078552,0.6823549070427521,0.6938287019729614,0.3958335397250484,-0.9963330626487732,-1.4004527929999329,-0.9937546849250792,-1.5112213453282592,-0.7734728455543518,-1.1767699463407113,-0.9967063665390016,-1.4008518392564222,-34.62216634664219,-0.1583176364927676,-41.16745888267178,-0.5895712576287974,-40.31983433477581,-0.6622384727349171,-44.98371086269617,-0.9024756016181656,-49.495603623334326,-1.1735116187522978,-46.311207421123974,-1.0960925069763567,0.1989,-0.909088195033161,0.188518182,-0.9415594455780182,-34.181,-1.0158799923236745,-32.3403,-0.8114448452583588,2.1935762523710114,1.5726034860657596,0.0003990462564893438,0.744157965125398,0.5839403611235005,0.43385403424143965,0.03247125054485722,-0.20443514706531574
LI,,41.4.Bruening.9c.g.08,Who did officials dispatch an associate of to the embassy?,41.4.Bruening.9b.*.08,Who did officials proclaim an associate of the winner?,-0.54648,-0.23454,-0.31194,0.13522109020008738,0.9855271577835084,0.6813324762137721,0.9898338317871094,0.7130816880852353,0.6583821177482605,0.3683685763395635,0.6460274457931519,0.30525092235167783,-0.9889780282974244,-1.4077410117076858,-0.9870041012763976,-1.3904805231950226,-38.39442470576614,-0.4292382603537758,-38.39718157029711,-0.39532910831768747,-37.75822397880256,-0.476744267804502,-48.71112208813429,-1.1701753396649357,-48.206061283126466,-1.0830934231908806,-49.52891503227874,-1.3290967629272696,0.2071,-0.8834410247140677,0.286336364,-0.635613156058742,-34.0722,-1.0037962502686382,-31.5465,-0.7232823963310772,0.3760815538620943,2.120822699792921,1.758849099534586,0.7409370793111598,0.6877643148731931,0.8523524951227677,-0.2478278686553257,-0.280513853937561
LI,,41.4.Haegeman.18a.g.01,Bill knows that such books John only reads at home.,41.4.Haegeman.18a.*.01,Bill asked if such books John only reads at home.,-0.43023,-0.35718,-0.07305,0.19642714854683968,0.9789208173751832,0.6740142880729366,-0.6499775052070618,-1.044411875111041,0.9973468780517578,0.7307077381365837,-0.9427801370620728,-1.4547541776380497,-0.9950942993164062,-1.4142962212638832,-0.6465612053871155,-1.0265612962351929,-46.55949245020747,-1.0156469939552468,-54.81124697765336,-1.5462259262701874,-45.52708179503679,-1.0393115218286977,-52.436028003692634,-1.4376951483296274,-58.95978342043236,-1.837106781966945,-48.79409120976925,-1.2758858753297526,0.36366666700000005,-0.39374688144068226,0.208725,-0.8783585062057109,-32.8362,-0.866521386481638,-34.711,-1.0747438093197184,2.128768465710986,0.36988434615284227,1.7572690343717765,0.4220481543743806,0.2908808556967577,0.23657435350105493,0.4846116247650286,0.20822242283808035
LI,,41.4.Haegeman.18a.g.02,Chris knows that this book Candice read.,41.4.Haegeman.18a.*.02,Chris knows whether this book Candice read.,-0.62046,-0.87079,0.25032999999999994,0.2792804079891469,0.8571962118148804,0.5391735881088979,-0.9874224662780762,-1.4060738136743025,-0.8217625021934509,-1.2138441600164267,-0.9792926907539368,-1.4952010394259605,-0.991531789302826,-1.4104780451868923,-0.9496243000030518,-1.3505230779154709,-41.2919463738799,-0.6373359841158552,-59.32951721549034,-1.8630312216265448,-58.55869713425636,-1.9829714819279471,-53.546264432370656,-1.5174314540795135,-72.96847526729105,-2.819347224545005,-64.48190692067146,-2.4118895987699918,0.41458888899999996,-0.2344772594088925,0.33648888899999996,-0.47875091817976867,-26.3303,-0.14395137328435517,-28.4847,-0.38322723618298965,2.0343746275348584,0.00440423151258984,0.13667891789904418,0.8800954699636583,0.9563160029184601,0.4289181168420446,0.24427365877087617,0.23927586289863448
LI,,41.4.Haegeman.18a.g.03,Leslie is certain that these clothes Harold will wash.,41.4.Haegeman.18a.*.03,Leslie wonders whether these clothes Harold will wash.,-0.48157,-0.8926,0.41102999999999995,0.3204533895970966,0.9957689642906188,0.6926778599343287,0.996906042098999,0.7206614405971918,0.9991331696510316,0.7326172091984909,0.9905886650085448,0.6869393719926117,0.9968663454055786,0.7206188950423511,0.9987239241600036,0.7321797428729194,-37.174776464700706,-0.3416440844243287,-42.54183699190617,-0.6859378403933897,-45.82171296328306,-1.0606466847562368,-36.87728944420815,-0.3202788009496538,-40.44627587497234,-0.5390044292335167,-46.21766337752342,-1.0893186906724055,0.40422727299999994,-0.2668853240836538,0.46098,-0.08937961000536052,-30.8716,-0.6483254338959265,-31.5224,-0.7206057586148419,0.005738487941717052,4.254555484073386e-05,0.00043746632557151166,-0.021365283474674923,-0.14693341115987302,0.028672005916168697,-0.17750571407829327,0.07228032471891543
LI,,41.4.Haegeman.18a.g.04,Judah confirmed that this jersey he can keep.,41.4.Haegeman.18a.*.04,Judah inquired whether this jersey he can keep.,-0.7539399999999999,-0.5906899999999999,-0.16325,0.17331698712159352,0.8952454924583435,0.5813227625627927,0.9964345097541808,0.7201560683984755,0.9917036890983582,0.724675405001404,0.996961772441864,0.6939991957915809,0.9986782670021056,0.7225608504801942,0.9991457462310792,0.7326306530369262,-39.85031730309129,-0.5337993198548946,-38.826854357495904,-0.4254562603227145,-41.00417658034712,-0.7117938317092201,-50.3007038012147,-1.2843378461497257,-52.160354509949684,-1.3603546244263989,-46.47709124162793,-1.1081046724188677,0.12819,-1.130248123479879,0.23829,-0.7858879463905898,-30.4772,-0.6045218689464177,-32.221,-0.7981949332439661,-0.11267643322878818,-0.0024047820817187926,-0.007955248035522167,0.7505385262948311,0.9348983641036843,0.3963108407096476,-0.3443601770892891,0.19367306429754838
LI,,41.4.Haegeman.18a.g.05,Shelly is certain that the dishes Edgar will wash.,41.4.Haegeman.18a.*.05,Shelly is uncertain whether the dishes Edgar will wash.,-0.8256600000000001,-0.61179,-0.21387000000000012,0.16034762602019703,0.9910649061203004,0.6874669291332995,0.9987645149230956,0.7226532880445404,0.999276340007782,0.7327702523260796,-0.7389264106750488,-1.2289347631509238,0.9970938563346864,0.7208627334550044,0.9990366101264954,0.7325139911024489,-42.50038044899703,-0.7241247674805396,-50.78088264912367,-1.2636308856280778,-46.08175043016672,-1.0794768097435232,-48.96089740097523,-1.1881140058796378,-55.44693124946207,-1.5907978825461273,-46.873107753694065,-1.1367814646850016,0.2741,-0.673884876984891,0.525145455,0.11131092084672661,-32.8705,-0.8703308750155331,-32.5865,-0.838788754210106,1.9164016922842233,0.0017905545895360309,0.0002562612236307604,0.4639892383990982,0.3271669969180495,0.057304654941478406,-0.7851957978316175,-0.031542120805427065
