,dataset,phenomenon,gramm_id,gramm_sentence,ungramm_id,ungramm_sentence,gramm_judgement,ungramm_judgement,human_judge_delta,norm_human_judge_delta,bert-base-uncased_acc_gramm,bert-base-uncased_acc_zscores_gramm,bert-large-uncased_acc_gramm,bert-large-uncased_acc_zscores_gramm,bert-large-cased_acc_gramm,bert-large-cased_acc_zscores_gramm,bert-base-uncased_acc_ungramm,bert-base-uncased_acc_zscores_ungramm,bert-large-uncased_acc_ungramm,bert-large-uncased_acc_zscores_ungramm,bert-large-cased_acc_ungramm,bert-large-cased_acc_zscores_ungramm,bert-base-uncased_mlm_gramm,bert-base-uncased_mlm_zscores_gramm,bert-large-uncased_mlm_gramm,bert-large-uncased_mlm_zscores_gramm,bert-large-cased_mlm_gramm,bert-large-cased_mlm_zscores_gramm,bert-base-uncased_mlm_ungramm,bert-base-uncased_mlm_zscores_ungramm,bert-large-uncased_mlm_ungramm,bert-large-uncased_mlm_zscores_ungramm,bert-large-cased_mlm_ungramm,bert-large-cased_mlm_zscores_ungramm,slor_gramm,slor_zscores_gramm,slor_ungramm,slor_zscores_ungramm,logProb_gramm,logProb_zscores_gramm,logProb_ungramm,logProb_zscores_ungramm,bert-base-uncased_acc_zscore-delta,bert-large-uncased_acc_zscore-delta,bert-large-cased_acc_zscore-delta,bert-base-uncased_mlm_zscore-delta,bert-large-uncased_mlm_zscore-delta,bert-large-cased_mlm_zscore-delta,slor_zscore-delta,logProb_zscore-delta
1047,LI,,41.2.Bruening.36a.g.08,The counter that the waitress gave a quick wipe to when we arrived was still wet.,41.2.Bruening.36b.*.08,The counter that the waitress gave a quick wipe when we arrived to was still wet.,-0.16183,-0.1902,0.028370000000000006,0.222411988588397,0.995890974998474,0.6928130175647402,0.9991238117218018,0.7230383700333992,0.9971160292625428,0.7304609704291939,-0.9802396893501282,-1.4962500792070927,-0.9659135341644288,-1.3830212777586446,-0.9959850311279296,-1.4000807618500624,-29.47212254954502,0.2115544522114393,-35.96256872476078,-0.2246225766123688,-30.34777077846229,0.05986978880478759,-33.49306551460177,-0.07722650415330234,-39.246806839015335,-0.4549018585140901,-36.39757240377367,-0.3782152383958083,0.539127778,0.15504348419277242,0.5620777779999999,0.2268242840492588,-43.9577,-2.1017175010505045,-43.5446,-2.0558370429352864,2.189063096771833,2.1060596477920437,2.1305417322792564,0.28878095636474166,0.23027928190172128,0.4380850272005959,-0.07178079985648639,-0.045880458115218126
1050,LI,,41.2.Bruening.3a.g.03,The teacher denied George his extra credit.,41.2.Bruening.3b.*.03,The teacher denied his extra credit to George.,1.354483,0.254309,1.100174,0.49701912224942313,0.9973391890525818,0.6944172798735377,0.99956214427948,0.7235081598386526,0.9994778633117676,0.7329856723154122,0.9920475482940674,0.6885554531660129,-0.9950788021087646,-1.4142796118881196,-0.975637137889862,-1.3783297144148796,-39.747116029262536,-0.5263874856624382,-35.33724819496274,-0.18077728965363613,-34.81891516968608,-0.2638997384557449,-39.92305719479919,-0.5390234415785355,-42.284837007522576,-0.6679179009755567,-37.71342238783837,-0.4735000447023651,0.046122222000000004,-1.3869318161720172,0.24259,-0.7724388204915531,-26.9654,-0.21448799625451964,-26.589000000000002,-0.17268357980676374,0.0058618267075248864,2.137787771726772,2.1113153867302916,0.012635955916097341,0.48714061132192055,0.20960030624662024,-0.6144929956804641,-0.0418044164477559
1052,LI,,41.2.Bruening.3a.g.05,The judge spared the murderer his life.,41.2.Bruening.3b.*.05,The judge spared his life to the murderer.,0.9711420000000001,-0.89386,1.865002,0.6929758688408666,0.9975268840789796,0.6946251994525148,0.999769926071167,0.7237308532383145,0.9985021948814392,0.7319427235412669,-0.9942730665206908,-1.5117955836827723,-0.9966008067131042,-1.4159108442347537,-0.9976038932800292,-1.4018112578306223,-14.32787368632853,1.2992024761081395,-10.791223032400012,1.5403040848798624,-14.247315373271705,1.225754041044525,-25.376480013132092,0.5057002729484784,-23.939410542137924,0.6183991946983962,-25.040285512804985,0.4442013703965347,0.428977778,-0.18947307808138908,0.73172,0.7574148890423605,-21.8895,0.3492607748590984,-20.0675,0.5516190287587052,2.206420783135287,2.1396416974730683,2.133753981371889,0.7935022031596611,0.9219048901814662,0.7815526706479903,-0.9468879671237496,-0.20235825389960677
1054,LI,,41.2.Bruening.3a.g.07,The doctor envied the nurse her success.,41.2.Bruening.3b.*.07,The doctor envied her success to the nurse.,-0.26177,-0.69472,0.43295,0.3260695175177329,0.9976539611816406,0.6947659693929336,0.9992907047271729,0.7232172402339309,0.9994925260543824,0.7330013461744408,-0.9940719604492188,-1.5115728079890702,-0.9934946298599244,-1.4125817503917877,-0.924229085445404,-1.3233766549414876,-25.917682521976534,0.4668315350804476,-27.549557533202464,0.3652683230195934,-24.816736099310216,0.4603892814979158,-46.21426025161054,-0.9908526893990476,-40.27083366020816,-0.5267030351732644,-37.52632957790047,-0.4599520701063452,0.3949,-0.29605827033288296,0.52394,0.10754061478611647,-22.7599,0.25259083841880375,-22.709,0.2582439861265369,2.206338777382004,2.1357989906257187,2.0563780011159283,1.4576842244794952,0.8919713581928579,0.920341351604261,-0.40359888511899944,-0.005653147707733119
1056,LI,,41.3.Costantini.2b.g.01,The men seem to have all eaten supper.,41.3.Costantini.2b.??.01,All the men seem to have all eaten supper.,0.798619,0.28930300000000003,0.5093159999999999,0.3456352668237235,0.9973871111869812,0.6944703657234893,0.9994582533836364,0.7233968131388216,0.9996370673179626,0.7331558547441337,0.9972174763679504,0.694282452379009,0.9994696378707886,0.7234090146417865,0.9996323585510254,0.7331508212690798,-16.068421656018472,1.1741976919931083,-14.442569855418697,1.2842844251817944,-12.184103657025846,1.375157644139632,-18.42109877119947,1.0052302748365658,-20.10935485340815,0.8869492945879972,-16.196676365128948,1.08459472442022,0.75552,0.8318542370416798,0.7678,0.870262438446371,-20.3176,0.5238419709649118,-22.078000000000003,0.32832524749352426,0.00018791334448031716,-1.2201502964881428e-05,5.033475053872749e-06,0.1689674171565425,0.3973351305937972,0.29056291971941195,-0.038408201404691145,0.19551672347138754
1057,LI,,41.3.Costantini.2b.g.02,The boys appear to have all finished their homework.,41.3.Costantini.2b.??.02,All the boys appear to have all finished their homework.,0.908283,0.592738,0.31554499999999996,0.295989157183686,0.9978724718093872,0.6950080250221903,0.9997025728225708,0.7236586663359571,0.9995993971824646,0.7331155869437024,0.9976595044136048,0.6947721099203533,0.9997330904006958,0.7236913740297686,0.9995677471160888,0.7330817543455552,-16.164546627784148,1.1672940722406624,-15.155160013586285,1.2343200973211421,-11.852551460731776,1.3991663740001636,-17.730786166270267,1.054807982348087,-18.64626917615533,0.9895357415499728,-15.55992212379351,1.1307040874063448,0.762672727,0.8542258477264332,0.7664,0.8658836532699402,-22.725,0.2564669652360901,-24.5686,0.05170973313438082,0.00023591510183695874,-3.2707693811473426e-05,3.3832598147154336e-05,0.11248608989257547,0.2447843557711693,0.2684622865938189,-0.011657805543507038,0.20475723210170926
1058,LI,,41.3.Costantini.2b.g.03,The games are likely to have all ended by now.,41.3.Costantini.2b.??.03,All the games are likely to have all ended by now.,0.671706,0.341492,0.330214,0.2997475048327652,0.9980393052101136,0.6951928350893725,0.9997129440307616,0.7236697818412758,0.9995999336242676,0.7331161603775693,0.997875452041626,0.6950113263810181,0.9997135996818542,0.7236704845456351,0.9996021389961244,0.7331185178279109,-19.627205004158892,0.9186086752619536,-15.469990056360984,1.2122453166112477,-14.004705091007054,1.2433222091742664,-23.89261400901887,0.6122703604898463,-23.661393242004124,0.6378927947370759,-19.017558016115803,0.8803258754001281,0.6694916670000001,0.562783101832086,0.709661538,0.6884225558848912,-22.6949,0.2598099857862428,-24.1542,0.0977345741969478,0.00018150870835431654,-7.027043592566784e-07,-2.357450341605727e-06,0.30633831477210727,0.5743525218741717,0.3629963337741383,-0.1256394540528052,0.162075411589295
1059,LI,,41.3.Costantini.2b.g.04,The children are certain to have all been picked up.,41.3.Costantini.2b.??.04,All the children are certain to have all been picked up.,0.375587,0.26723,0.10835699999999998,0.24290547508419708,0.9978790283203124,0.6950152880116116,0.9997603297233582,0.7237205682017839,0.9995589852333068,0.7330723882590625,0.9977435469627379,0.6948652082392982,0.9997353553771972,0.7236938015539186,0.9995415210723876,0.7330537198009511,-25.026072044478497,0.5308662972330792,-29.92129106709763,0.19897066857209386,-23.032286130939607,0.5896068759494538,-28.45445807196666,0.2846423133543187,-33.19402365366113,-0.030501885996705294,-27.026388134341694,0.3003814776352908,0.8199833329999999,1.033476442015756,0.831115385,1.0682942022163664,-20.1592,0.5414344777803332,-21.8455,0.35414758230782656,0.00015007977231340508,2.676664786527283e-05,1.8668458111381625e-05,0.2462239838787605,0.22947255456879917,0.28922539831416305,-0.03481776020061034,0.1872868954725066
1061,LI,,41.3.Costantini.2b.g.06,The campers are expected to have all eaten by 7 o'clock.,41.3.Costantini.2b.??.06,All the campers are expected to have all eaten by 7 o'clock.,0.825631,0.136936,0.6886950000000001,0.3915939990443359,0.9979234933853148,0.6950645442853228,0.9997562170028688,0.7237161603289851,0.9994835853576659,0.7329917889433258,0.9978793859481812,0.6950156841746709,0.9997762441635132,0.7237376247530489,0.99945467710495,0.7329608872293872,-24.661445822234782,0.5570534652904895,-17.87691110767082,1.0434804365971897,-22.519296716069217,0.6267540413749889,-27.26675241608245,0.3699423979779293,-20.87248649895628,0.8334411745249093,-23.96267584146699,0.5222344517135495,0.6001,0.3457465283839389,0.610585714,0.3785427348321462,-31.4122,-0.7083665272318906,-33.3163,-0.9198431195756013,4.886011065197149e-05,-2.146442406381066e-05,3.0901713938602526e-05,0.18711106731256016,0.2100392620722804,0.10451958966143937,-0.0327962064482073,0.21147659234371063
1070,LI,,41.3.Landau.10a.g.07,The car was driven while being tired.,41.3.Landau.10b.*.07,The car was driven tired.,-1.01405,-0.61832,-0.3957299999999999,0.11375323625528276,0.8056586980819702,0.482082793736111,-0.9522622227668762,-1.368390270295088,-0.9897116422653198,-1.3933747713510218,-0.992878794670105,-1.5102510759687586,-0.7577747106552124,-1.1599452236320629,-0.9972969293594359,-1.4014831262290066,-26.955765619874,0.3922772247104485,-31.564625526778396,0.08374580784803032,-25.750961491838094,0.3927391035508003,-29.074380241334442,0.24011999147671725,-34.72685669362545,-0.13797877391971566,-32.309317983686924,-0.08217196958292781,0.685455556,0.6127134164830734,0.688157143,0.6211631801319574,-19.1333,0.6553748359996561,-14.1006,1.2143256507090683,1.9923338697048696,-0.2084450466630252,0.00810835487798478,0.15215723323373126,0.22172458176774598,0.4749110731337281,-0.008449763648883946,-0.5589508147094122
1072,LI,,41.3.Landau.24c.g.01,I told Mr. Smith that I wonder when to paint the fence together.,41.3.Landau.25c.*.01,I told Mr. Smith that I am able to paint the fence together.,-0.80084,-0.90499,0.10414999999999996,0.24182759870818807,0.9976916313171388,0.6948076985685174,-0.9778664708137512,-1.395832025402934,0.9961049556732178,0.729380175019833,0.9977738857269288,0.6948988160721656,0.5274715423583984,0.2175376403015593,0.9991511106491088,0.7326363873755952,-49.50825597626681,-1.2274248675906332,-53.152193895206445,-1.4298989307321586,-50.380259022756945,-1.3907452397410047,-45.19181437812222,-0.9174214321683262,-49.51261444433476,-1.1747043579838223,-43.48964868951589,-0.8917746284341839,0.39217333299999996,-0.304586476790499,0.731006667,0.7551837947807473,-38.3731,-1.4814705720012493,-33.4509,-0.9347923078164831,-9.111750364820814e-05,-1.6133696657044934,-0.0032562123557622336,-0.310003435422307,-0.25519457274833623,-0.49897061130682085,-1.0597702715712463,-0.5466782641847662
1073,LI,,41.3.Landau.24c.g.02,Mr. Fender realized that his wife hated to kiss in front of the kids.,41.3.Landau.25c.*.02,Mr. Fender realized that his wife started to kiss in front of the kids.,0.694479,-0.20118,0.895659,0.44462029005558473,0.9977553486824036,0.6948782816202564,0.9997683763504028,0.7237291923007382,0.99966961145401,0.7331906430653924,0.9971661567687988,0.6942256029799937,0.9997236728668212,0.7236812806398815,0.9996280074119568,0.7331461700832704,-39.12189124211,-0.4814843339525242,-33.15851467495668,-0.02801212068960554,-33.351967469629024,-0.15767347470643173,-36.17690034151747,-0.26997740730638364,-36.93609573033609,-0.29288288294728243,-37.938578739995144,-0.4898043192501954,0.64966875,0.5007828910369334,0.747175,0.8057535496864564,-38.8074,-1.529705582796309,-36.2516,-1.2458487083085958,0.0006526786402627494,4.791166085671428e-05,4.447298212195694e-05,-0.21150692664614057,0.2648707622576769,0.3321308445437637,-0.304970658649523,-0.28385687448771324
1076,LI,,41.3.Landau.24c.g.05,Jennie noticed that her boyfriend hoped to kiss in front of his parents.,41.3.Landau.25c.*.05,Jennie noticed that her boyfriend dared to kiss in front of his parents.,-0.10970999999999999,-0.15048,0.040770000000000015,0.22558899525882994,0.997242271900177,0.6943099196844567,0.9997173547744752,0.7236745091251471,0.9993917346000672,0.7328936043223375,0.9971808195114136,0.6942418456654267,0.999710977077484,0.7236676737281982,0.997295618057251,0.7306529433448575,-37.64243531928514,-0.3752309749753686,-37.57010660315427,-0.3373375063428192,-32.99967880017357,-0.13216315207119853,-37.4147993951774,-0.3588823422197984,-36.82301474131964,-0.2849540397752776,-31.794949753733817,-0.04492495985167382,0.746,0.8020784978419522,0.7781399999999999,0.9026028946780078,-35.5169,-1.1642501302954005,-35.7982,-1.1954923788255651,6.807401902997334e-05,6.835396948901007e-06,0.0022406609774799913,-0.01634863275557019,-0.052383466567541614,-0.0872381922195247,-0.10052439683605563,0.031242248530164662
1077,LI,,41.3.Landau.24c.g.06,We were sure that the teaching assistant liked to meet before lecture.,41.3.Landau.25c.*.06,We were sure that the teaching assistant would fail to meet before lecture.,-0.29686,-0.4149,0.11803999999999998,0.2453863585995037,-0.9937225580215454,-1.5111857566800948,-0.995552659034729,-1.4147874754932006,0.8606802821159363,0.5846168590354658,-0.9841228127479552,-1.5005516177054068,-0.9820931553840636,-1.4003620409958264,-0.9696416854858398,-1.371920826373768,-58.4628351801075,-1.8705356922905425,-57.88175604585558,-1.7615192755037348,-54.38404520391487,-1.6806718996069243,-69.69706918485463,-2.6773695290570854,-54.95861891051754,-1.5565591304082,-62.61024158447981,-2.2763564671900403,0.4928,0.010143921647511222,0.743153333,0.793174966940642,-34.6239,-1.0650701518473498,-33.2052,-0.9075039307675626,-0.010634138974688012,-0.014425434497374212,1.9565376854092338,0.8068338367665429,-0.20496014509553473,0.5956845675831159,-0.7830310452931308,-0.15756622107978713
1084,LI,,41.3.Landau.27b.g.05,The teacher and principal spoke together after class.,41.3.Landau.27b.*.05,The teacher spoke together after class.,1.3612959999999998,-0.80834,2.1696359999999997,0.7710262115860819,0.9974884390830994,0.6945826119236357,0.9997471570968628,0.7237064502323848,0.99906986951828,0.7325495440021967,0.7529075741767883,0.4236476200214535,-0.9869193434715272,-1.405534583901914,-0.9925328493118286,-1.3963905237719298,-12.43255624815356,1.4353226815344344,-13.019423607445786,1.3840704591486757,-16.83411399135366,1.03843587540028,-25.29468524083495,0.5115747090633096,-22.988188352435827,0.6850955654100246,-27.16262380778789,0.2905162271025013,0.30399,-0.5803978134680987,0.3631125,-0.3954801516155874,-25.732,-0.07750189836221745,-19.8913,0.5711884713147481,0.2709349919021822,2.129241034134299,2.128940067774127,0.9237479724711248,0.6989748937386511,0.7479196482977788,-0.1849176618525113,-0.6486903696769656
1089,LI,,41.3.Landau.7b.g.02,Fred leased a car for his son to drive.,41.3.Landau.7b.*.02,Fred leased for his son to drive.,1.057516,-0.82775,1.8852659999999999,0.6981677126448708,0.9980252981185912,0.6951773187028817,0.9998092651367188,0.7237730154998684,0.9994684457778932,0.7329756053653044,-0.9597352147102356,-1.4735362022541845,-0.9944802522659302,-1.4136381066903558,-0.9973049759864808,-1.40149172773701,-16.991570073645562,1.1078978998235405,-19.336201105797954,0.9411601293708192,-18.197328674490567,0.9397212433297542,-31.990257320925593,0.030703996521295164,-36.80685455026104,-0.28382094373811306,-33.9572199517861,-0.20150169694096945,0.572009091,0.2578864884398962,0.582088889,0.2894131099140494,-26.4227,-0.15421366892668403,-22.0915,0.32682588611721025,2.1687135209570663,2.1374111221902243,2.1344673331023145,1.0771939033022453,1.2249810731089323,1.1412229402707237,-0.031526621474153194,-0.4810395550438943
1105,LI,,41.3.Vicente.4a1.g.02,Mike prefers tennis and Jon baseball.,41.3.Vicente.4a3.*.02,Mike prefers tennis because Jon baseball.,0.5984010000000001,-1.05952,1.657921,0.6399196012344207,-0.9919500946998596,-1.5092223065308292,0.9424090385437012,0.6622534208444529,0.8397960066795349,0.562292441448256,-0.9928884506225586,-1.510261772371361,-0.9928280115127563,-1.4118672917050927,-0.9972615838050842,-1.401445343308665,-42.51849846541881,-0.725425989147991,-54.49796461034566,-1.5242596631472525,-32.208583272993565,-0.07487745462073297,-59.05052354931832,-1.9127430080321464,-65.84583612531425,-2.3199326967917986,-59.168884072452784,-2.0271570235329532,0.324725,-0.5155448773014646,0.3592125,-0.407678196035644,-27.1399,-0.23386863034095307,-28.3398,-0.36713409074388265,0.001039465840531717,2.0741207125495458,1.963737784756921,1.1873170188841553,0.7956730336445461,1.9522795689122203,-0.10786668126582061,0.13326546040292958
1107,LI,,41.3.Vicente.4a1.g.04,Dennis loves math and Steve science.,41.3.Vicente.4a3.*.04,Dennis loves math because Steve science.,-0.22321999999999997,-1.13259,0.90937,0.4481331883183514,-0.9416614770889282,-1.453514979588434,-0.9907576441764832,-1.4096483429852835,0.9904619455337524,0.7233480330292756,-0.9936490654945374,-1.5111043451714006,-0.9940931797027588,-1.4132232555895514,-0.9973725676536559,-1.4015639804042397,-40.36727830767632,-0.5709270519825834,-39.6047127796337,-0.4799969704172855,-32.846802899613984,-0.12109293073125205,-59.5311431735754,-1.9472607308515912,-68.10262159258127,-2.478170595119841,-57.77915254980326,-1.9265222243100764,0.22735,-0.8201050248406971,0.292675,-0.6157877808047498,-27.7701,-0.30386104066341835,-28.7232,-0.4097159538312091,0.05758936558296668,0.003574912604267899,2.1249120134335153,1.376333678869008,1.9981736247025554,1.8054292935788243,-0.2043172440359473,0.10585491316779078
1112,LI,,41.3.Vicente.4b6.g.01,Sandy plays the guitar better than Betsy does.,41.3.Vicente.4a6.*.01,Sandy plays the guitar better than Betsy the harmonica.,1.071919,-0.33598,1.407899,0.5758614107703088,0.9975321888923644,0.6946310758712283,0.9973558783531188,0.7211435596698391,0.9992278814315796,0.7327184521334362,0.9947609901428224,0.6915612743515789,0.9974550604820251,0.7212498596747264,0.974255621433258,0.7060241499060677,-22.702112652361393,0.6977712301407584,-20.29285292024724,0.8740830523753337,-21.71697355643846,0.6848527667513633,-35.62044453434646,-0.23001318956789865,-41.116738750599325,-0.5860149394858125,-36.069465268403285,-0.3544559761545374,0.33302,-0.4896005751311136,0.3815,-0.3379694998787182,-30.8515,-0.646093051402303,-34.2942,-1.028452415123584,0.0030698015196494177,-0.00010630000488731639,0.02669430222736857,0.927784419708657,1.4600979918611463,1.0393087429059007,-0.1516310752523954,0.3823593637212811
1114,LI,,41.3.Vicente.4b6.g.03,Emma draws dogs better than Sophia does.,41.3.Vicente.4a6.*.03,Emma draws dogs better than Sophia dinosaurs.,0.702477,-0.1997,0.902177,0.4462902682392849,0.9973790049552916,0.6944613860274776,0.9960172176361084,0.7197088290149319,0.9995337724685668,0.7330454368673182,-0.98521625995636,-1.501762886259339,-0.927119791507721,-1.3414434745849986,-0.986430048942566,-1.3898668852425642,-34.376945788855664,-0.14070608919819202,-37.28699197579407,-0.31748649955941605,-36.062553779687725,-0.3539554936743707,-66.3701988006942,-2.4384363187160067,-69.6802440378815,-2.5887879593843177,-62.31197778135538,-2.2547582538274664,0.254466667,-0.7352921252022661,0.361733333,-0.399793777340889,-30.0976,-0.5623620483205721,-31.1978,-0.6845544472999066,2.1962242722868166,2.0611523035999304,2.1229123221098822,2.2977302295178146,2.2713014598249015,1.9008027601530957,-0.33549834786137706,0.12219239897933443
1115,LI,,41.3.Vicente.4b6.g.04,Joel devoured the pie more voraciously than Mark did.,41.3.Vicente.4a6.*.04,Joel devoured the pie more voraciously than Mark the cake.,1.0249489999999999,-0.14665999999999998,1.171609,0.5153214989834859,0.9963836073875428,0.6933587321789811,0.9995620846748352,0.7235080959564382,0.9994467496871948,0.7329524131511319,-0.991669535636902,-1.5089115166107767,0.994388461112976,0.7179631836221723,-0.9955319166183472,-1.3995964013771531,-61.060644056880854,-2.0571082794689417,-53.1092152553465,-1.4268854189282785,-55.69233370111032,-1.7754091550372793,-70.26094539090991,-2.717866673998227,-66.61004172288814,-2.3735161186121543,-76.95014960323171,-3.314753985575716,0.355463636,-0.4194035318296826,0.40825,-0.25430342597192,-36.256,-1.2463373890534681,-38.1819,-1.4602351723604121,2.202270248789758,0.005544912334265906,2.132548814528285,0.6607583945292852,0.9466306996838758,1.539344830538437,-0.16510010585776258,0.21389778330694398
1116,LI,,41.3.Vicente.4b6.g.05,Ariel cleaned the kitchen more thoroughly than Omar did.,41.3.Vicente.4a6.*.05,Ariel cleaned the kitchen more thoroughly than Omar the living room.,1.060461,0.248748,0.8117130000000001,0.4231124673171844,0.9973549842834472,0.6944347770753253,0.9995853900909424,0.7235330739022979,0.999643862247467,0.7331631182397811,-0.9955651760101318,-1.5132269208161682,-0.962874948978424,-1.379764626346894,-0.9962514042854308,-1.400365503622416,-30.03038520924747,0.17146046774744364,-30.558986909221854,0.15425766802602575,-30.674403559416533,0.03621728917070571,-39.075105998665094,-0.4781242546220816,-44.55633941618726,-0.8271876997258397,-38.71782125532627,-0.5462317030996834,0.34362727299999996,-0.4564241681491479,0.5261076920000001,0.11432051306945046,-34.3289,-1.0323063291797403,-36.9458,-1.322949202192847,2.2076616978914934,2.103297700249192,2.1335286218621974,0.6495847223695252,0.9814453677518655,0.582448992270389,-0.5707446812185983,0.29064287301310676
1117,LI,,41.3.Vicente.4b6.g.06,Alex read the magazine more meticulously than Ronald did.,41.3.Vicente.4a6.*.06,Alex read the magazine more meticulously than Ronald the textbook.,1.184218,-0.04695,1.231168,0.5305811231999631,0.9977124333381652,0.6948307420531357,0.9996187090873718,0.7235687840601899,0.9995035529136658,0.7330131334261494,-0.9644104242324828,-1.4787151759017605,-0.9789597988128662,-1.3970038168630596,-0.9883535504341124,-1.3919230279446497,-47.335389990126714,-1.071371344080608,-53.40805403451668,-1.4478389482028502,-45.688833241962136,-1.0510244491963572,-63.61223446391522,-2.240361492557999,-69.08938647829929,-2.5473590952784395,-68.22524847900786,-2.682956650215752,0.2689,-0.6901489362116332,0.300925,-0.5899842253007841,-33.8967,-0.9843045523765521,-36.8882,-1.3165519269872392,2.173545917954896,2.1205726009232495,2.1249361613707993,1.1689901484773908,1.0995201470755893,1.6319322010193946,-0.10016471091084911,0.3322473746106871
1127,LI,,41.3.Vicente.5b.g.08,"Ricardo likes soup, and he knows that Juan does too.",41.3.Vicente.5a.*.08,"Ricardo likes soup, and he knows that Juan salad.",0.959209,-1.05969,2.018899,0.7324058523537391,0.9974046349525452,0.694489777713397,0.9991562366485596,0.7230731219580739,0.9990408420562744,0.7325185148585099,0.8307371139526367,0.509863464163625,-0.9949081540107728,-1.4140967171080758,0.9906511902809144,0.7235503277545435,-30.632869014982127,0.12819055540938834,-29.595456617767926,0.22181703975475028,-29.83879876881838,0.0967260413728574,-57.804075721651316,-1.8232241069036024,-58.408658483996994,-1.7984638303339224,-58.700404234230525,-1.9932329355410647,0.561369231,0.22460815897754174,0.583525,0.29390483959869845,-34.4804,-1.0491324957361572,-33.2898,-0.9168999287257993,0.184626313549772,2.13716983906615,0.008968187103966407,1.9514146623129907,2.0202808700886727,2.089958976913922,-0.06929668062115671,-0.1322325670103579
1129,LI,,41.3.Vicente.8a.g.02,Katie examined things diligently.,41.3.Vicente.8a.*.02,"Examine things, Katie did diligently.",0.6106159999999999,-0.8861899999999999,1.4968059999999999,0.5986402923870977,0.99772047996521,0.6948396557219708,0.9995271563529968,0.7234706609787555,0.9994004964828492,0.7329029704088302,0.9959188103675842,0.6928438522561923,0.99296373128891,0.7164362070495625,0.9914255142211914,0.7243780476839786,-43.20416468919575,-0.774669997225213,-40.852919241122436,-0.5675168388364351,-38.33472112083109,-0.5184902260669988,-61.346636993344866,-2.077648066882832,-59.69555212394335,-1.8886963083033235,-55.896359173348166,-1.790183276585493,0.01885,-1.4722312457591054,0.0334125,-1.4266840606649838,-22.3557,0.29748282866371095,-26.5717,-0.17076217596896812,0.001995803465778545,0.007034453929192996,0.008524922724851614,1.3029780696576192,1.3211794694668884,1.2716930505184942,-0.04554718509412159,0.46824500463267904
1131,LI,,41.3.Vicente.8a.g.04,The child cleaned the room reluctantly.,41.3.Vicente.8a.*.04,"Clean the room, the child did reluctantly.",0.7374930000000001,-0.8176899999999999,1.555183,0.6135970761290224,0.9976611733436584,0.6947739586812969,0.9997494220733644,0.7237088777565349,0.9994492530822754,0.7329550891758442,0.9932770133018494,0.6899173957368474,0.9986531138420104,0.7225338921856855,-0.9892624616622924,-1.392894616059803,-31.913386642932892,0.03622478806199913,-28.429420232772827,0.30357543000134063,-31.058737125247717,0.008386495523386637,-38.10873084701598,-0.4087199524657052,-38.12591520696878,-0.376308860339865,-32.63031235616654,-0.1054161744524939,0.0641,-1.3307026534494748,0.26871,-0.6907431999141487,-22.2327,0.3111436767590189,-23.6824,0.15013447770399171,0.004856562944449472,0.001174985570849385,2.1258497052356473,0.44494474052770433,0.6798842903412057,0.11380266997588054,-0.6399594535353261,0.16100919905502717
1141,LI,,41.3.Vicente.8d.g.06,Lisa learned to repair computers.,41.3.Vicente.8d.*.06,"Learn to repair, Lisa did computers.",1.3238,-0.7693399999999999,2.09314,0.751427154952095,0.997348129749298,0.6944271839500212,0.9994298815727234,0.7233664052047313,0.9996429085731506,0.7331620988017955,-0.9924266934394836,-1.5097502598345762,-0.9956738352775574,-1.4149173480352293,-0.9952225685119628,-1.3992657211805732,-26.03691991999949,0.458267999080372,-24.640632709575588,0.5692319505603245,-24.109412726247683,0.5116087756762511,-60.15178664401174,-1.9918348560037515,-61.192062713205814,-1.993626393109888,-59.13115139305592,-2.0244246823912584,0.363285714,-0.3949383895473373,0.403822222,-0.26815220359400954,-20.4996,0.5036283583360814,-23.6533,0.1533664344484914,2.2041774437845976,2.1382837532399606,2.132427819982369,2.4501028550841237,2.5628583436702126,2.5360334580675095,-0.12678618595332775,0.35026192388759003
1144,LI,,41.4.Bruening.9c.g.01,Who did he give statues of to all the season-ticket holders?,41.4.Bruening.9b.*.01,What did he prove an account of false?,0.057507,-1.09858,1.1560869999999999,0.5113446040207068,0.9968757033348083,0.6939038525486331,0.9996649026870728,0.7236182927764085,0.9975523352622986,0.7309273633076069,-0.9956471920013428,-1.5133177742111101,-0.9935235381126404,-1.4126127332658085,-0.9973084330558776,-1.401495423199708,-24.42677798261866,0.5739071246786761,-25.235424473416057,0.5275272338213765,-20.19864695979049,0.7947995368419741,-54.016509732231505,-1.551204101092904,-40.27199876541272,-0.5267847282723983,-43.54473839141429,-0.8957638457754036,0.562346154,0.22766368465676598,0.61857,0.4035152156758477,-33.0301,-0.8880566583977376,-22.7905,0.2491922859658243,2.2072216267597433,2.136231026042217,2.132422786507315,2.12511122577158,1.0543119620937746,1.6905633826173778,-0.1758515310190817,-1.1372489443635618
